ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Profit
1363,Contoso Expandable Cordless Phone System M008 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones,12.419999999999998
1364,Contoso Phone System Accessory Handset with Charger M308 White,Contoso,White,12.41,26.99,501,Home & Office Phones,5,Cell phones,14.579999999999998
1365,Contoso 2-Line Corded Cordless Telephone M202 White,Contoso,White,13.33,28.99,501,Home & Office Phones,5,Cell phones,15.659999999999998
1366,Contoso 4-Line Corded Cordless Telephone M203 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1367,Contoso Expandable 3-Handset Cordless Phone System M204 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1368,Contoso Expandable 2-Handset Cordless Phone System M205 White,Contoso,White,18.48,40.19,501,Home & Office Phones,5,Cell phones,21.709999999999997
1369,Contoso Expandable 4-Handset Cordless Phone System M206 White,Contoso,White,20.15,43.81,501,Home & Office Phones,5,Cell phones,23.660000000000004
1370,Contoso Expandable1-Handset Cordless Phone System M207 White,Contoso,White,21.82,47.44,501,Home & Office Phones,5,Cell phones,25.619999999999997
1371,Contoso Digital Cordless Expansion Handset Phone M900 White,Contoso,White,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1372,Contoso 2-Line Speakerphone M109 White,Contoso,White,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1373,Contoso Phone with Memory Dialing-single line E88 White,Contoso,White,7.23,14.19,501,Home & Office Phones,5,Cell phones,6.959999999999999
1374,Contoso Phone with Memory Dialing-2 lines E90 White,Contoso,White,8.16,16.0,501,Home & Office Phones,5,Cell phones,7.84
1375,Contoso Integrated Business Phone With card L10 White,Contoso,White,13.92,42.0,501,Home & Office Phones,5,Cell phones,28.08
1376,Contoso Integrated Business Phone L08 White,Contoso,White,10.27,31.0,501,Home & Office Phones,5,Cell phones,20.73
1377,Contoso Phone for MSN E200 White,Contoso,White,8.16,16.0,501,Home & Office Phones,5,Cell phones,7.84
1378,Contoso 4-Line Expandable Cordless Phone System M900 White,Contoso,White,10.12,22.0,501,Home & Office Phones,5,Cell phones,11.88
1379,Contoso Lifestyles Series - Big Button Cordless phone M800 White,Contoso,White,10.58,23.0,501,Home & Office Phones,5,Cell phones,12.42
1380,Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 White,Contoso,White,9.66,21.0,501,Home & Office Phones,5,Cell phones,11.34
1381,Contoso Waterproof Accessory Handset and Charging Cradle M609 White,Contoso,White,10.57,22.99,501,Home & Office Phones,5,Cell phones,12.419999999999998
1382,Contoso Single-line phones E10 Grey,Contoso,Grey,5.09,9.99,501,Home & Office Phones,5,Cell phones,4.9
1383,Contoso Dual Handset Cordless Phone System E20 Grey,Contoso,Grey,6.62,12.99,501,Home & Office Phones,5,Cell phones,6.37
1384,Contoso 3 Handset Cordless Phone System E30 Grey,Contoso,Grey,8.66,16.99,501,Home & Office Phones,5,Cell phones,8.329999999999998
1385,Contoso Multi-line phones M30 Grey,Contoso,Grey,10.57,22.99,501,Home & Office Phones,5,Cell phones,12.419999999999998
1386,Contoso KSU-less key system M38 Grey,Contoso,Grey,12.41,26.99,501,Home & Office Phones,5,Cell phones,14.579999999999998
1387,Contoso Hybrid system M60 Grey,Contoso,Grey,13.33,28.99,501,Home & Office Phones,5,Cell phones,15.659999999999998
1388,Contoso Private Branch Exchange M88 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1389,Contoso 4 Handset Cordless Phone System M86 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1390,Contoso Private Automatic Branch Exchange M65 Grey,Contoso,Grey,17.93,38.99,501,Home & Office Phones,5,Cell phones,21.060000000000002
1391,Contoso Electronic Private Automatic Branch Exchange M90 Grey,Contoso,Grey,18.39,39.99,501,Home & Office Phones,5,Cell phones,21.6
1392,Contoso Centrex Phone System L10 Grey,Contoso,Grey,14.24,42.99,501,Home & Office Phones,5,Cell phones,28.75
1393,Contoso In front of Centrex L15 Grey,Contoso,Grey,15.57,46.99,501,Home & Office Phones,5,Cell phones,31.42
1394,Contoso behind Centrex X15 Grey,Contoso,Grey,16.56,49.99,501,Home & Office Phones,5,Cell phones,33.43000000000001
1395,Contoso Phone with 13-Number Memory (210) M301 Grey,Contoso,Grey,7.81,16.99,501,Home & Office Phones,5,Cell phones,9.18
1396,Contoso Expandable Cordless Phone System M008 Grey,Contoso,Grey,10.57,22.99,501,Home & Office Phones,5,Cell phones,12.419999999999998
1397,Contoso Phone System Accessory Handset with Charger M308 Grey,Contoso,Grey,12.41,26.99,501,Home & Office Phones,5,Cell phones,14.579999999999998
1398,Contoso 2-Line Corded Cordless Telephone M202 Grey,Contoso,Grey,13.33,28.99,501,Home & Office Phones,5,Cell phones,15.659999999999998
1399,Contoso 4-Line Corded Cordless Telephone M203 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1400,Contoso Expandable 3-Handset Cordless Phone System M204 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1401,Contoso Expandable 2-Handset Cordless Phone System M205 Grey,Contoso,Grey,18.48,40.19,501,Home & Office Phones,5,Cell phones,21.709999999999997
1402,Contoso Expandable 4-Handset Cordless Phone System M206 Grey,Contoso,Grey,20.15,43.81,501,Home & Office Phones,5,Cell phones,23.660000000000004
1403,Contoso Expandable1-Handset Cordless Phone System M207 Grey,Contoso,Grey,21.82,47.44,501,Home & Office Phones,5,Cell phones,25.619999999999997
1404,Contoso Digital Cordless Expansion Handset Phone M900 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones,17.82
1405,Contoso 2-Line Speakerphone M109 Grey,Contoso,Grey,16.55,35.99,501,Home & Office Phones,5,Cell phones,19.44
1406,Contoso Phone with Memory Dialing-single line E88 Grey,Contoso,Grey,7.23,14.19,501,Home & Office Phones,5,Cell phones,6.959999999999999
1407,Contoso Phone with Memory Dialing-2 lines E90 Grey,Contoso,Grey,8.16,16.0,501,Home & Office Phones,5,Cell phones,7.84
1408,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Black",The Phone Company,Black,175.27,529.0,503,Touch Screen Phones,5,Cell phones,353.73
1409,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Black",The Phone Company,Black,195.15,589.0,503,Touch Screen Phones,5,Cell phones,393.85
1410,"The Phone Company Touch Screen Phones 26-2.2"" M200 Black",The Phone Company,Black,105.77,230.0,503,Touch Screen Phones,5,Cell phones,124.23
1411,"The Phone Company Touch Screen Phones 26-1.4"" M250 Black",The Phone Company,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones,144.76
1412,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Black,The Phone Company,Black,132.9,289.0,503,Touch Screen Phones,5,Cell phones,156.1
1413,The Phone Company Touch Screen Phones SAW/Built-in M801 Black,The Phone Company,Black,137.5,299.0,503,Touch Screen Phones,5,Cell phones,161.5
1414,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black,The Phone Company,Black,117.73,256.0,503,Touch Screen Phones,5,Cell phones,138.26999999999998
1415,The Phone Company Touch Screen Phones Infrared M901 Black,The Phone Company,Black,137.96,300.0,503,Touch Screen Phones,5,Cell phones,162.04
1416,The Phone Company Touch Screen Phones Capacitive M908 Black,The Phone Company,Black,141.64,308.0,503,Touch Screen Phones,5,Cell phones,166.36
1417,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Black,The Phone Company,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones,144.76
1418,The Phone Company Touch Screen Phones SAW/On-wall M806 Black,The Phone Company,Black,134.74,293.0,503,Touch Screen Phones,5,Cell phones,158.26
1419,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Black,118.65,258.0,503,Touch Screen Phones,5,Cell phones,139.35
1420,The Phone Company Finger Touch Screen Phones M30 Black,The Phone Company,Black,91.51,199.0,503,Touch Screen Phones,5,Cell phones,107.49
1421,"The Phone Company Pen Touch Screen Phones-2.6"" M320 Black",The Phone Company,Black,133.36,290.0,503,Touch Screen Phones,5,Cell phones,156.64
1422,The Phone Company Sharp Touch Screen Phones M910 Black,The Phone Company,Black,138.42,301.0,503,Touch Screen Phones,5,Cell phones,162.58
1423,The Phone Company Touch Screen Phones - CRT M11 Black,The Phone Company,Black,86.91,189.0,503,Touch Screen Phones,5,Cell phones,102.09
1424,The Phone Company Touch Screen Phones - LCD M12 Black,The Phone Company,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones,108.03
1425,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Grey",The Phone Company,Grey,175.27,529.0,503,Touch Screen Phones,5,Cell phones,353.73
1426,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Grey",The Phone Company,Grey,195.15,589.0,503,Touch Screen Phones,5,Cell phones,393.85
1427,"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey",The Phone Company,Grey,105.77,230.0,503,Touch Screen Phones,5,Cell phones,124.23
1428,"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey",The Phone Company,Grey,123.24,268.0,503,Touch Screen Phones,5,Cell phones,144.76
1429,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey,The Phone Company,Grey,132.9,289.0,503,Touch Screen Phones,5,Cell phones,156.1
1430,The Phone Company Touch Screen Phones SAW/Built-in M801 Grey,The Phone Company,Grey,137.5,299.0,503,Touch Screen Phones,5,Cell phones,161.5
1431,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey,The Phone Company,Grey,117.73,256.0,503,Touch Screen Phones,5,Cell phones,138.26999999999998
1432,The Phone Company Touch Screen Phones Infrared M901 Grey,The Phone Company,Grey,137.96,300.0,503,Touch Screen Phones,5,Cell phones,162.04
1433,The Phone Company Touch Screen Phones Capacitive M908 Grey,The Phone Company,Grey,141.64,308.0,503,Touch Screen Phones,5,Cell phones,166.36
1434,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,The Phone Company,Grey,123.24,268.0,503,Touch Screen Phones,5,Cell phones,144.76
1435,The Phone Company Touch Screen Phones SAW/On-wall M806 Grey,The Phone Company,Grey,134.74,293.0,503,Touch Screen Phones,5,Cell phones,158.26
1436,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey,The Phone Company,Grey,118.65,258.0,503,Touch Screen Phones,5,Cell phones,139.35
1437,The Phone Company Finger Touch Screen Phones M30 Grey,The Phone Company,Grey,91.51,199.0,503,Touch Screen Phones,5,Cell phones,107.49
1438,The Phone Company Pen Touch Screen Phones M320 Grey,The Phone Company,Grey,133.36,290.0,503,Touch Screen Phones,5,Cell phones,156.64
1439,The Phone Company Sharp Touch Screen Phones M910 Grey,The Phone Company,Grey,138.42,301.0,503,Touch Screen Phones,5,Cell phones,162.58
1440,The Phone Company Touch Screen Phones - CRT M11 Grey,The Phone Company,Grey,86.91,189.0,503,Touch Screen Phones,5,Cell phones,102.09
1441,The Phone Company Touch Screen Phones - LCD M12 Grey,The Phone Company,Grey,91.97,200.0,503,Touch Screen Phones,5,Cell phones,108.03
1442,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Gold",The Phone Company,Gold,175.27,529.0,503,Touch Screen Phones,5,Cell phones,353.73
1443,"The Phone Company Touch Screen Phone 1600 TFT-1.4"" L250 Gold",The Phone Company,Gold,195.15,589.0,503,Touch Screen Phones,5,Cell phones,393.85
1444,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,Gold,105.77,230.0,503,Touch Screen Phones,5,Cell phones,124.23
1445,"The Phone Company Touch Screen Phones 26-1.4"" M250 Gold",The Phone Company,Gold,123.24,268.0,503,Touch Screen Phones,5,Cell phones,144.76
1446,The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Gold,The Phone Company,Gold,132.9,289.0,503,Touch Screen Phones,5,Cell phones,156.1
1447,The Phone Company Touch Screen Phones SAW/Built-in M801 Gold,The Phone Company,Gold,137.5,299.0,503,Touch Screen Phones,5,Cell phones,161.5
1448,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Gold,The Phone Company,Gold,117.73,256.0,503,Touch Screen Phones,5,Cell phones,138.26999999999998
1449,The Phone Company Touch Screen Phones Infrared M901 Gold,The Phone Company,Gold,137.96,300.0,503,Touch Screen Phones,5,Cell phones,162.04
1450,The Phone Company Touch Screen Phones Capacitive M908 Gold,The Phone Company,Gold,141.64,308.0,503,Touch Screen Phones,5,Cell phones,166.36
1451,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Gold,The Phone Company,Gold,123.24,268.0,503,Touch Screen Phones,5,Cell phones,144.76
1452,The Phone Company Touch Screen Phones SAW/On-wall M806 Gold,The Phone Company,Gold,134.74,293.0,503,Touch Screen Phones,5,Cell phones,158.26
1453,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Gold,The Phone Company,Gold,118.65,258.0,503,Touch Screen Phones,5,Cell phones,139.35
1454,The Phone Company Finger Touch Screen Phones M30 Gold,The Phone Company,Gold,91.51,199.0,503,Touch Screen Phones,5,Cell phones,107.49
1455,The Phone Company Pen Touch Screen Phones M320 Gold,The Phone Company,Gold,133.36,290.0,503,Touch Screen Phones,5,Cell phones,156.64
1456,The Phone Company Sharp Touch Screen Phones M910 Gold,The Phone Company,Gold,138.42,301.0,503,Touch Screen Phones,5,Cell phones,162.58
1457,The Phone Company Touch Screen Phones - CRT M11 Gold,The Phone Company,Gold,86.91,189.0,503,Touch Screen Phones,5,Cell phones,102.09
1458,The Phone Company Touch Screen Phones - LCD M12 Gold,The Phone Company,Gold,91.97,200.0,503,Touch Screen Phones,5,Cell phones,108.03
1459,Contoso Touch Screen Phones 5-Wire/Built-in M500 Black,Contoso,Black,117.73,256.0,503,Touch Screen Phones,5,Cell phones,138.26999999999998
1460,Contoso Touch Screen Phones Infrared M901 Black,Contoso,Black,137.96,300.0,503,Touch Screen Phones,5,Cell phones,162.04
1461,Contoso Touch Screen Phones Capacitive M908 Black,Contoso,Black,141.64,308.0,503,Touch Screen Phones,5,Cell phones,166.36
1462,Contoso Touch Screen Phones 4-Wire/ Built-in M205 Black,Contoso,Black,123.24,268.0,503,Touch Screen Phones,5,Cell phones,144.76
1463,Contoso Touch Screen Phones SAW/On-wall M806 Black,Contoso,Black,134.74,293.0,503,Touch Screen Phones,5,Cell phones,158.26
1464,Contoso Touch Screen Phones 5-Wire/On-wall M508 Black,Contoso,Black,118.65,258.0,503,Touch Screen Phones,5,Cell phones,139.35
1465,Contoso Finger Touch Screen Phones M30 Black,Contoso,Black,91.51,199.0,503,Touch Screen Phones,5,Cell phones,107.49
1466,Contoso Pen Touch Screen Phones M320 Black,Contoso,Black,133.36,290.0,503,Touch Screen Phones,5,Cell phones,156.64
1467,Contoso Sharp Touch Screen Phones M910 Black,Contoso,Black,138.42,301.0,503,Touch Screen Phones,5,Cell phones,162.58
1468,Contoso Touch Screen Phones - CRT M11 Black,Contoso,Black,86.91,189.0,503,Touch Screen Phones,5,Cell phones,102.09
1469,Contoso Touch Screen Phones  - LCD M12 Black,Contoso,Black,91.97,200.0,503,Touch Screen Phones,5,Cell phones,108.03
1470,The Phone Company Smart phones without camera E100 Black,The Phone Company,Black,65.77,129.0,504,Smart phones & PDAs,5,Cell phones,63.230000000000004
1471,The Phone Company Microsoft Windows Mobile M200 Black,The Phone Company,Black,105.31,229.0,504,Smart phones & PDAs,5,Cell phones,123.69
1472,The Phone Company Smart phones 4 GB of Memory M300 Black,The Phone Company,Black,109.91,239.0,504,Smart phones & PDAs,5,Cell phones,129.09
1473,The Phone Company Smart phones 8 GB of Memory M400 Black,The Phone Company,Black,123.7,269.0,504,Smart phones & PDAs,5,Cell phones,145.3
1474,The Phone Company Smart phones 160x160 M26 Black,The Phone Company,Black,95.65,208.0,504,Smart phones & PDAs,5,Cell phones,112.35
1475,The Phone Company Smart phones 6-LINE SCREEN M21 Black,The Phone Company,Black,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,124.23
1476,The Phone Company Smart phones -320 x 320 M86 Black,The Phone Company,Black,132.44,288.0,504,Smart phones & PDAs,5,Cell phones,155.56
1477,The Phone Company Smart phones Unlocked M300 Black,The Phone Company,Black,122.78,267.0,504,Smart phones & PDAs,5,Cell phones,144.22
1478,The Phone Company Smart phones Expert M400 Black,The Phone Company,Black,137.96,300.0,504,Smart phones & PDAs,5,Cell phones,162.04
1479,The Phone Company Smart phones Unlocked International M800 Black,The Phone Company,Black,142.56,310.0,504,Smart phones & PDAs,5,Cell phones,167.44
1480,The Phone Company Smart phones without camera E100 Grey,The Phone Company,Grey,65.77,129.0,504,Smart phones & PDAs,5,Cell phones,63.230000000000004
1481,The Phone Company Microsoft Windows Mobile M200 Grey,The Phone Company,Grey,105.31,229.0,504,Smart phones & PDAs,5,Cell phones,123.69
1482,The Phone Company Smart phones 4 GB of Memory M300 Grey,The Phone Company,Grey,109.91,239.0,504,Smart phones & PDAs,5,Cell phones,129.09
1483,The Phone Company Smart phones 8 GB of Memory M400 Grey,The Phone Company,Grey,123.7,269.0,504,Smart phones & PDAs,5,Cell phones,145.3
1484,The Phone Company Smart phones 160x160 M26 Grey,The Phone Company,Grey,95.65,208.0,504,Smart phones & PDAs,5,Cell phones,112.35
1485,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Grey,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,124.23
1486,The Phone Company Smart phones 320 x 320 M86 Grey,The Phone Company,Grey,132.44,288.0,504,Smart phones & PDAs,5,Cell phones,155.56
1487,The Phone Company Smart phones Unlocked M300 Grey,The Phone Company,Grey,122.78,267.0,504,Smart phones & PDAs,5,Cell phones,144.22
1488,The Phone Company Smart phones Expert M400 Grey,The Phone Company,Grey,137.96,300.0,504,Smart phones & PDAs,5,Cell phones,162.04
1489,The Phone Company Smart phones Unlocked International M800 Grey,The Phone Company,Grey,142.56,310.0,504,Smart phones & PDAs,5,Cell phones,167.44
1490,The Phone Company Smart phones without camera E100 White,The Phone Company,White,65.77,129.0,504,Smart phones & PDAs,5,Cell phones,63.230000000000004
1491,The Phone Company Microsoft Windows Mobile M200 White,The Phone Company,White,105.31,229.0,504,Smart phones & PDAs,5,Cell phones,123.69
1492,The Phone Company Smart phones 4 GB of Memory M300 White,The Phone Company,White,109.91,239.0,504,Smart phones & PDAs,5,Cell phones,129.09
1493,The Phone Company Smart phones 8 GB of Memory M400 White,The Phone Company,White,123.7,269.0,504,Smart phones & PDAs,5,Cell phones,145.3
1494,The Phone Company Smart phones 160x160 M26 White,The Phone Company,White,95.65,208.0,504,Smart phones & PDAs,5,Cell phones,112.35
1495,The Phone Company Smart phones 6-LINE SCREEN M21 White,The Phone Company,White,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,124.23
1496,The Phone Company Smart phones 320 x 320 M86 White,The Phone Company,White,132.44,288.0,504,Smart phones & PDAs,5,Cell phones,155.56
1497,The Phone Company Smart phones Unlocked M300 White,The Phone Company,White,122.78,267.0,504,Smart phones & PDAs,5,Cell phones,144.22
1498,The Phone Company Smart phones Expert M400 White,The Phone Company,White,137.96,300.0,504,Smart phones & PDAs,5,Cell phones,162.04
1499,The Phone Company Smart phones Unlocked International M800 White,The Phone Company,White,142.56,310.0,504,Smart phones & PDAs,5,Cell phones,167.44
